"Site","elevation","latitude","longitude","full_ID","stationID","filename","date","time","time_stamp","PESO","SOREX","UNK","VOLE","SCIURIDAE","MUSTELIDAE","OTHER","X","night","sunAltDegrees","moonAltDegrees","moonlightModel","twilightModel","illumination","moonPhase","mean_height","max_height","sd_height","cover2m","CC","FC","CP","Le","L","CI"
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0984.jpg","2026-07-22","17:36:12",2026-07-22 17:36:12,0,1,0,0,0,0,0,"",FALSE,31.8499924869039,15.157901283708,0.0158358701306257,254683.257366899,254683.262434377,0.650616679299631,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0985.jpg","2026-07-22","17:37:34",2026-07-22 17:37:34,0,1,0,0,0,0,0,"",FALSE,31.6104420028502,15.2870775774922,0.0160989774301744,248942.592455828,248942.597607501,0.650704136270493,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0986.jpg","2026-07-22","17:37:34",2026-07-22 17:37:34,0,1,0,0,0,0,0,"",FALSE,31.6104420028502,15.2870775774922,0.0160989774301744,248942.592455828,248942.597607501,0.650704136270493,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0987.jpg","2026-07-22","17:37:36",2026-07-22 17:37:36,0,1,0,0,0,0,0,"",FALSE,31.6045987040841,15.2902162813412,0.016105384083008,248803.696406978,248803.701560701,0.650706269270562,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0988.jpg","2026-07-22","17:40:32",2026-07-22 17:40:32,0,1,0,0,0,0,0,"",FALSE,31.09027874324,15.5641865248375,0.016667071155818,236788.092121091,236788.097454554,0.650893958473559,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0989.jpg","2026-07-22","17:40:32",2026-07-22 17:40:32,0,1,0,0,0,0,0,"",FALSE,31.09027874324,15.5641865248375,0.016667071155818,236788.092121091,236788.097454554,0.650893958473559,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0990.jpg","2026-07-22","17:40:34",2026-07-22 17:40:34,0,1,0,0,0,0,0,"",FALSE,31.084433106184,15.5672742715334,0.0166734290339806,236653.896339498,236653.901674995,0.650896091113414,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0991.jpg","2026-07-22","17:43:24",2026-07-22 17:43:24,0,1,0,0,0,0,0,"",FALSE,30.5874730896144,15.8276192094575,0.0172116498945589,225437.912375183,225437.917882911,0.651077351683526,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0992.jpg","2026-07-22","17:43:26",2026-07-22 17:43:26,0,1,0,0,0,0,0,"",FALSE,30.5816256965466,15.8306570887463,0.0172179550667361,225308.193110697,225308.198620442,0.651079483975007,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0993.jpg","2026-07-22","17:43:28",2026-07-22 17:43:28,0,1,0,0,0,0,0,"",FALSE,30.5757781680548,15.8336944458384,0.0172242597220686,225178.522899838,225178.528411601,0.651081616305169,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0994.jpg","2026-07-22","17:44:14",2026-07-22 17:44:14,0,1,0,0,0,0,0,"",FALSE,30.4412823295882,15.9033913886307,0.0173690852697602,222210.392270711,222210.397828818,0.651130658053003,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0995.jpg","2026-07-22","17:44:16",2026-07-22 17:44:16,0,1,0,0,0,0,0,"",FALSE,30.4354345178926,15.9064146565088,0.0173753741315888,222081.962010194,222081.967570314,0.651132790243075,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0996.jpg","2026-07-22","17:44:18",2026-07-22 17:44:18,0,1,0,0,0,0,0,"",FALSE,30.4295866903051,15.9094373386251,0.0173816623314531,221953.583192807,221953.588754939,0.651134922428935,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0997.jpg","2026-07-22","18:30:50",2026-07-22 18:30:50,0,0,0,0,0,0,1,"",FALSE,22.2785995852178,19.5218293311746,0.0252518223770631,88446.4468600625,88446.4549406457,0.654107502351683,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0998.jpg","2026-07-22","18:30:52",2026-07-22 18:30:52,0,0,0,0,0,0,1,"",FALSE,22.2727890183559,19.5239570094344,0.0252566521777924,88380.1590324099,88380.1671145386,0.654109628842781,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG0999.jpg","2026-07-22","18:30:52",2026-07-22 18:30:52,0,0,0,0,0,0,1,"",FALSE,22.2727890183559,19.5239570094344,0.0252566521777924,88380.1590324099,88380.1671145386,0.654109628842781,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1000.jpg","2026-07-22","18:31:22",2026-07-22 18:31:22,0,0,0,0,0,0,1,"",FALSE,22.1856380902516,19.555789221935,0.0253289380936202,87390.2608037049,87390.2689089651,0.654141525888881,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1001.jpg","2026-07-22","18:31:24",2026-07-22 18:31:24,0,0,0,0,0,0,0,"",FALSE,22.1798285982226,19.5579058126754,0.0253337463478415,87324.5623977774,87324.5705045762,0.654143652314302,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1002.jpg","2026-07-22","18:31:26",2026-07-22 18:31:26,0,0,0,0,0,0,0,"",FALSE,22.1740190569851,19.560021752427,0.02533855334929,87258.8994142327,87258.9075225698,0.654145778778716,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1003.jpg","2026-07-22","21:38:58",2026-07-22 21:38:58,0,1,0,0,0,0,0,"",TRUE,-7.79033358504334,19.4017544934338,0.0259787509900048,0.440817674226151,0.449130874542952,0.666043287268203,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1004.jpg","2026-07-22","21:38:58",2026-07-22 21:38:58,0,1,0,0,0,0,0,"",TRUE,-7.79033358504334,19.4017544934338,0.0259787509900048,0.440817674226151,0.449130874542952,0.666043287268203,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1005.jpg","2026-07-22","21:39:00",2026-07-22 21:39:00,0,1,0,0,0,0,0,"",TRUE,-7.79485431369898,19.3995864702326,0.0259740022507715,0.438569669909144,0.446881350629391,0.666045390134195,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1006.jpg","2026-07-22","21:39:54",2026-07-22 21:39:54,0,1,0,0,0,0,0,"",TRUE,-7.9167566158868,19.3407890926083,0.0258452134964637,0.382202168364687,0.390472636683556,0.666102166207474,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1007.jpg","2026-07-22","21:39:56",2026-07-22 21:39:56,0,1,0,0,0,0,0,"",TRUE,-7.92126562933913,19.3386017864553,0.0258404224183255,0.380266821053375,0.388535756227239,0.666104268954164,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1008.jpg","2026-07-22","21:39:58",2026-07-22 21:39:58,0,1,0,0,0,0,0,"",TRUE,-7.92577431341885,19.3364137486948,0.0258356297362665,0.378341746370992,0.386609147886598,0.666106371739012,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1009.jpg","2026-07-22","21:48:26",2026-07-22 21:48:26,1,0,0,0,0,0,0,"",TRUE,-9.05714887180963,18.7585832203931,0.0245703565416418,0.10955268391221,0.117415198005535,0.666640332728481,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1010.jpg","2026-07-22","21:48:28",2026-07-22 21:48:28,1,0,0,0,0,0,0,"",TRUE,-9.06154779654269,18.7562221628558,0.0245651900019644,0.109044217695094,0.116905078495722,0.66664243438028,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1011.jpg","2026-07-22","21:48:30",2026-07-22 21:48:30,1,0,0,0,0,0,0,"",TRUE,-9.06594636908587,18.7538603883616,0.0245600219356218,0.108538321733336,0.116397528752735,0.66664453607021,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1012.jpg","2026-07-22","21:48:44",2026-07-22 21:48:44,1,0,0,0,0,0,0,"",TRUE,-9.09672358919422,18.7373094633269,0.0245238061790396,0.105068281150277,0.11291589912757,0.666659247567526,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1013.jpg","2026-07-22","21:48:44",2026-07-22 21:48:44,1,0,0,0,0,0,0,"",TRUE,-9.09672358919422,18.7373094633269,0.0245238061790396,0.105068281150277,0.11291589912757,0.666659247567526,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1014.jpg","2026-07-22","21:48:46",2026-07-22 21:48:46,1,0,0,0,0,0,0,"",TRUE,-9.10111854510925,18.7349423826401,0.0245186268462182,0.104582579507901,0.112428540098691,0.666661349180909,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1015.jpg","2026-07-22","21:49:06",2026-07-22 21:49:06,1,0,0,0,0,0,0,"",TRUE,-9.14504399000961,18.7112347036796,0.0244667552864343,0.0998590640470843,0.107688425738743,0.666682365162767,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1016.jpg","2026-07-22","21:49:08",2026-07-22 21:49:08,1,0,0,0,0,0,0,"",TRUE,-9.14943417449733,18.7088602213836,0.0244615602522906,0.0993997782730075,0.10722747755374,0.666684466771261,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1017.jpg","2026-07-22","21:49:08",2026-07-22 21:49:08,1,0,0,0,0,0,0,"",TRUE,-9.14943417449733,18.7088602213836,0.0244615602522906,0.0993997782730075,0.10722747755374,0.666684466771261,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1018.jpg","2026-07-22","21:50:34",2026-07-22 21:50:34,1,0,0,0,0,0,0,"",TRUE,-9.33778973597156,18.6061279671368,0.0242368427314201,0.0816892751788475,0.089445064852902,0.66677483053143,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1019.jpg","2026-07-22","21:50:36",2026-07-22 21:50:36,1,0,0,0,0,0,0,"",TRUE,-9.34216037904131,18.6037241575432,0.0242315857529094,0.0813211364840642,0.0890752439249953,0.666776931951559,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1020.jpg","2026-07-22","21:50:38",2026-07-22 21:50:38,1,0,0,0,0,0,0,"",TRUE,-9.3465304882215,18.6013197314332,0.0242263274806788,0.0809548462157284,0.0887072710095457,0.666779033325052,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1021.jpg","2026-07-22","21:51:04",2026-07-22 21:51:04,1,0,0,0,0,0,0,"",TRUE,-9.4033015477349,18.5700015762397,0.0241578424422212,0.0763563528618919,0.0840868624434027,0.666806350917447,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1022.jpg","2026-07-22","21:51:06",2026-07-22 21:51:06,1,0,0,0,0,0,0,"",TRUE,-9.40766549221736,18.5675878007381,0.0241525645099797,0.0760148543364161,0.0837436749796096,0.666808452273282,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1023.jpg","2026-07-22","21:51:08",2026-07-22 21:51:08,1,0,0,0,0,0,0,"",TRUE,-9.41202890146941,18.5651734103823,0.0241472852908922,0.0756750645634176,0.0834021958565031,0.666810553582482,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1024.jpg","2026-07-22","21:54:06",2026-07-22 21:54:06,1,0,0,0,0,0,0,"",TRUE,-9.79857298135497,18.347642025818,0.0236718964375597,0.0512617431874462,0.0588367500474653,0.666997553961312,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1025.jpg","2026-07-22","21:54:06",2026-07-22 21:54:06,1,0,0,0,0,0,0,"",TRUE,-9.79857298135497,18.347642025818,0.0236718964375597,0.0512617431874462,0.0588367500474653,0.666997553961312,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1026.jpg","2026-07-22","21:54:08",2026-07-22 21:54:08,1,0,0,0,0,0,0,"",TRUE,-9.80289579395673,18.3451681978818,0.0236664933493513,0.0510433252513428,0.0586166031231352,0.666999654884794,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1027.jpg","2026-07-22","21:54:34",2026-07-22 21:54:34,1,0,0,0,0,0,0,"",TRUE,-9.85905127550005,18.3129484740288,0.0235961292984765,0.048298043462979,0.0558488048384915,0.667026966670836,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1028.jpg","2026-07-22","21:54:34",2026-07-22 21:54:34,1,0,0,0,0,0,0,"",TRUE,-9.85905127550005,18.3129484740288,0.0235961292984765,0.048298043462979,0.0558488048384915,0.667026966670836,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1029.jpg","2026-07-22","21:54:36",2026-07-22 21:54:36,1,0,0,0,0,0,0,"",TRUE,-9.86336771138,18.3104654544358,0.0235907072286257,0.0480939380048877,0.0556429643180479,0.667029067534441,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1030.jpg","2026-07-22","21:54:48",2026-07-22 21:54:48,1,0,0,0,0,0,0,"",TRUE,-9.8892569198002,18.2955534638128,0.0235581461963227,0.0468898057187026,0.0544284125015259,0.667041672710645,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1031.jpg","2026-07-22","21:54:48",2026-07-22 21:54:48,1,0,0,0,0,0,0,"",TRUE,-9.8892569198002,18.2955534638128,0.0235581461963227,0.0468898057187026,0.0544284125015259,0.667041672710645,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1032.jpg","2026-07-22","21:54:50",2026-07-22 21:54:50,1,0,0,0,0,0,0,"",TRUE,-9.89357016141957,18.293065853815,0.0235527146651206,0.0466924900690745,0.0542293587619131,0.667043773544309,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1033.jpg","2026-07-22","21:55:02",2026-07-22 21:55:02,1,0,0,0,0,0,0,"",TRUE,-9.91944010349969,18.278126381767,0.0235200970334521,0.0455283714226728,0.0530548024733774,0.667056378498448,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1034.jpg","2026-07-22","21:55:04",2026-07-22 21:55:04,1,0,0,0,0,0,0,"",TRUE,-9.92375023295872,18.2756341350837,0.0235146559517067,0.0453375988147231,0.0528622887192693,0.667058479344127,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1035.jpg","2026-07-22","21:55:04",2026-07-22 21:55:04,1,0,0,0,0,0,0,"",TRUE,-9.92375023295872,18.2756341350837,0.0235146559517067,0.0453375988147231,0.0528622887192693,0.667058479344127,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1036.jpg","2026-07-22","21:55:38",2026-07-22 21:55:38,1,0,0,0,0,0,0,"",TRUE,-9.99695127435381,18.2331664440023,0.0234219531963075,0.0422305679390686,0.049725592961887,0.667094192518422,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1037.jpg","2026-07-22","21:55:38",2026-07-22 21:55:38,1,0,0,0,0,0,0,"",TRUE,-9.99695127435381,18.2331664440023,0.0234219531963075,0.0422305679390686,0.049725592961887,0.667094192518422,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1038.jpg","2026-07-22","21:55:40",2026-07-22 21:55:40,1,0,0,0,0,0,0,"",TRUE,-10.0012531595193,18.230662419411,0.0234164879276653,0.0420555219508578,0.0495487980877107,0.667096293286991,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1039.jpg","2026-07-22","21:56:14",2026-07-22 21:56:14,1,0,0,0,0,0,0,"",TRUE,-10.0743138166753,18.1879947139629,0.0233233751339831,0.0392033762024791,0.0466668562453537,0.667132005149515,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1040.jpg","2026-07-22","21:56:16",2026-07-22 21:56:16,1,0,0,0,0,0,0,"",TRUE,-10.0786073436874,18.1854789863257,0.0233178859221583,0.0390426636663435,0.0465043871614341,0.667134105798793,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1041.jpg","2026-07-22","21:56:18",2026-07-22 21:56:18,1,0,0,0,0,0,0,"",TRUE,-10.0829004969063,18.1829625556784,0.023312395267214,0.0388827090872637,0.0463426755727722,0.667136206485778,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1042.jpg","2026-07-22","21:59:34",2026-07-22 21:59:34,1,0,0,0,0,0,0,"",TRUE,-10.5013763668405,17.9332041319192,0.0227679242995503,0.0263454540505508,0.0336311898264069,0.667342049984929,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1043.jpg","2026-07-22","21:59:36",2026-07-22 21:59:36,1,0,0,0,0,0,0,"",TRUE,-10.5056234372134,17.9306235533594,0.0227623039602659,0.0262445885725509,0.033528525839836,0.667344150205495,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
"Tryon",38,45.44259,-122.68156,"SOWE04_20260727","SOWE04","./IMAG1044.jpg","2026-07-22","21:59:38",2026-07-22 21:59:38,1,0,0,0,0,0,0,"",TRUE,-10.5098701243129,17.9280422781895,0.0227566822185026,0.0261441782883796,0.0334263165983004,0.66734625046353,90.9116932439347,113.230010986328,18.1835558713502,0.996805111821086,0.687545148433483,0.574076209048675,0.16503489209885,1.7069896863935,2.47736042392375,0.689035664697469
