"Site","elevation","latitude","longitude","full_ID","stationID","filename","date","time","time_stamp","PESO","SOREX","UNK","VOLE","SCIURIDAE","MUSTELIDAE","OTHER","...18","night","sunAltDegrees","moonAltDegrees","moonlightModel","twilightModel","illumination","moonPhase","mean_height","max_height","sd_height","cover2m","CC","FC","CP","Le","L","CI"
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0348.JPG",2026-07-16,04:11:02,2026-07-16 04:11:02,1,0,0,0,0,0,0,NA,TRUE,-12.3580586117657,-27.1840854737838,0,0.00649705170497828,0.00649705170497828,0.0598662049347823,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0349.JPG",2026-07-16,04:11:12,2026-07-16 04:11:12,1,0,0,0,0,0,0,NA,TRUE,-12.3388911422261,-27.1771286602927,0,0.00657250941773649,0.00657250941773649,0.0598724540656762,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0350.JPG",2026-07-16,04:11:14,2026-07-16 04:11:14,1,0,0,0,0,0,0,NA,TRUE,-12.335055991732,-27.175734816067,0,0.00658769887242163,0.00658769887242163,0.0598737039476002,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0351.JPG",2026-07-16,04:11:14,2026-07-16 04:11:14,1,0,0,0,0,0,0,NA,TRUE,-12.335055991732,-27.175734816067,0,0.00658769887242163,0.00658769887242163,0.0598737039476002,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0352.JPG",2026-07-16,04:11:26,2026-07-16 04:11:26,1,0,0,0,0,0,0,NA,TRUE,-12.3120343146368,-27.1673546818434,0,0.00667947068311644,0.00667947068311644,0.0598812033622581,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0353.JPG",2026-07-16,04:11:26,2026-07-16 04:11:26,1,0,0,0,0,0,0,NA,TRUE,-12.3120343146368,-27.1673546818434,0,0.00667947068311644,0.00667947068311644,0.0598812033622581,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0354.JPG",2026-07-16,04:11:26,2026-07-16 04:11:26,1,0,0,0,0,0,0,NA,TRUE,-12.3120343146368,-27.1673546818434,0,0.00667947068311644,0.00667947068311644,0.0598812033622581,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0355.JPG",2026-07-16,04:11:40,2026-07-16 04:11:40,1,0,0,0,0,0,0,NA,TRUE,-12.2851514689748,-27.157540561639,0,0.00678779788770148,0.00678779788770148,0.0598899532401561,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0356.JPG",2026-07-16,04:11:40,2026-07-16 04:11:40,1,0,0,0,0,0,0,NA,TRUE,-12.2851514689748,-27.157540561639,0,0.00678779788770148,0.00678779788770148,0.0598899532401561,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0357.JPG",2026-07-16,04:11:40,2026-07-16 04:11:40,1,0,0,0,0,0,0,NA,TRUE,-12.2851514689748,-27.157540561639,0,0.00678779788770148,0.00678779788770148,0.0598899532401561,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
